STYLE;COLOUR;BOX;SIZES;ASSORTMENT;BAR CODE;PROVIDER;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460333586038110350Z  ;995       ;
GOAL                ;COG       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460333586038110350Z  ;995       ;
GOAL                ;COG       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460333586038110350Z  ;995       ;
GOAL                ;COG       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460333586038110350Z  ;995       ;
GOAL                ;COG       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038110350GRZ;995       ;
GOAL                ;COG       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038110350GRZ;995       ;
GOAL                ;COG       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038110350GRZ;995       ;
GOAL                ;COG       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038110350GRZ;995       ;
GOAL                ;COG       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038110350GRZ;995       ;
GOAL                ;GRIS CENIZ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110815P  ;995       ;
GOAL                ;GRIS CENIZ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110815P  ;995       ;
GOAL                ;GRIS CENIZ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110815P  ;995       ;
GOAL                ;GRIS CENIZ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110815P  ;995       ;
GOAL                ;GRIS CENIZ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110815P  ;995       ;
GOAL                ;GRIS CENIZ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110815P  ;995       ;
GOAL                ;GRIS CENIZ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038110815GRZ;995       ;
GOAL                ;WBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038130720P  ;995       ;
GOAL                ;DOT       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170007P  ;995       ;
GOAL                ;DOT       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170007P  ;995       ;
GOAL                ;DOT       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170007P  ;995       ;
GOAL                ;BBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170020P  ;995       ;
GOAL                ;BBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170020P  ;995       ;
GOAL                ;BBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170020P  ;995       ;
GOAL                ;BBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170020P  ;995       ;
GOAL                ;BBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170020P  ;995       ;
GOAL                ;BBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170020P  ;995       ;
GOAL                ;BBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170020P  ;995       ;
GOAL                ;BBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170020P  ;995       ;
GOAL                ;BBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170020P  ;995       ;
GOAL                ;BBR       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038170020GRZ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038170999P  ;995       ;
GOAL                ;MIX       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460333586038170999Z  ;995       ;
GOAL                ;MIX       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038170999GRZ;995       ;
GOAL                ;MIX       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038170999GRZ;995       ;
GOAL                ;MIX       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038170999GRZ;995       ;
GOAL                ;MIX       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038170999GRZ;995       ;
GOAL                ;MIX       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038170999GRZ;995       ;
GOAL                ;MIX       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038170999GRZ;995       ;
2003                ;NBK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320001P  ;995       ;
2003                ;NBK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320001P  ;995       ;
2003                ;NBK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320001P  ;995       ;
2003                ;NBK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320001P  ;995       ;
2003                ;NBK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320001P  ;995       ;
2003                ;NBK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320001P  ;995       ;
2003                ;NBK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320001P  ;995       ;
2003                ;NBK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320001P  ;995       ;
2003                ;NBK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320001P  ;995       ;
2003                ;NBK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320001P  ;995       ;
2003                ;NBK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320001P  ;995       ;
2003                ;NBK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320001P  ;995       ;
2003                ;NBK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320001P  ;995       ;
2003                ;NBK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320001P  ;995       ;
2003                ;NBK       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038320001GRZ;995       ;
2003                ;NBK       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038320001GRZ;995       ;
2003                ;NBK       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038320001GRZ;995       ;
2003                ;BGE       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320100P  ;995       ;
2003                ;BGE       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320100P  ;995       ;
2003                ;BGE       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320100P  ;995       ;
2003                ;BGE       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320100P  ;995       ;
2003                ;BGE       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320100P  ;995       ;
2003                ;BGE       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320100P  ;995       ;
2003                ;BGE       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320100P  ;995       ;
2003                ;BGE       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320100P  ;995       ;
2003                ;BGE       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320100P  ;995       ;
2003                ;BGE       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320100P  ;995       ;
2003                ;BGE       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320100P  ;995       ;
2003                ;DBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320201P  ;995       ;
2003                ;DBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320201P  ;995       ;
2003                ;DBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320201P  ;995       ;
2003                ;DBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320201P  ;995       ;
2003                ;DBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320201P  ;995       ;
2003                ;DBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320201P  ;995       ;
2003                ;DBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320201P  ;995       ;
2003                ;DBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320201P  ;995       ;
2003                ;DBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320201P  ;995       ;
2003                ;DBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320201P  ;995       ;
2003                ;DBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320201P  ;995       ;
2003                ;DBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320201P  ;995       ;
2003                ;DBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320201P  ;995       ;
2003                ;DBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320201P  ;995       ;
2003                ;DBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320201P  ;995       ;
2003                ;DBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320201P  ;995       ;
2003                ;DBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320201P  ;995       ;
2003                ;DBR       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038320201GRZ;995       ;
2003                ;DBR       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038320201GRZ;995       ;
2003                ;DBR       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038320201GRZ;995       ;
2003                ;DBR       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038320201GRZ;995       ;
2003                ;WGR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320766P  ;995       ;
2003                ;WGR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320766P  ;995       ;
2003                ;WGR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320766P  ;995       ;
2003                ;WGR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320766P  ;995       ;
2003                ;WGR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320766P  ;995       ;
2003                ;WGR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320766P  ;995       ;
2003                ;WGR       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460333586038320766Z  ;995       ;
2003                ;WGR       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038320766GRZ;995       ;
2003                ;WGR       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038320766GRZ;995       ;
2003                ;WGR       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038320766GRZ;995       ;
2003                ;DGY       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320801P  ;995       ;
2003                ;DGY       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320801P  ;995       ;
2003                ;DGY       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320801P  ;995       ;
2003                ;DGY       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320801P  ;995       ;
2003                ;DGY       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320801P  ;995       ;
2003                ;DGY       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038320801GRZ;995       ;
2003                ;GHY       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320860P  ;995       ;
2003                ;GHY       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320860P  ;995       ;
2003                ;GHY       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320860P  ;995       ;
2003                ;GHY       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038320860P  ;995       ;
2003                ;GHY       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038320860GRZ;995       ;
CROSS               ;GRY       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038580800P  ;995       ;
CROSS               ;GRY       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038580800P  ;995       ;
CROSS               ;GRY       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038580800GRZ;995       ;
CROSS               ;GHY       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038580860P  ;995       ;
CROSS               ;GHY       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038580860P  ;995       ;
CROSS               ;GHY       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038580860GRZ;995       ;
BLAKE               ;BLK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590000P  ;995       ;
BLAKE               ;BLK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590000P  ;995       ;
BLAKE               ;BLK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590000P  ;995       ;
BLAKE               ;BLK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590000P  ;995       ;
BLAKE               ;BLK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590000P  ;995       ;
BLAKE               ;BLK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590000P  ;995       ;
BLAKE               ;BLK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590000P  ;995       ;
BLAKE               ;BLK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590000P  ;995       ;
BLAKE               ;BLK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590000P  ;995       ;
BLAKE               ;BLK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590000P  ;995       ;
BLAKE               ;BLK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590000P  ;995       ;
BLAKE               ;BLK       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460333586038590000Z  ;995       ;
BLAKE               ;BLK       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038590000GRZ;995       ;
BLAKE               ;BLK       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038590000GRZ;995       ;
BLAKE               ;BRW       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590200P  ;995       ;
BLAKE               ;BRW       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590200P  ;995       ;
BLAKE               ;BRW       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590200P  ;995       ;
BLAKE               ;BRW       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590200P  ;995       ;
BLAKE               ;BRW       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590200P  ;995       ;
BLAKE               ;BRW       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590200P  ;995       ;
BLAKE               ;BRW       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038590200GRZ;995       ;
BLAKE               ;GRN       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590600P  ;995       ;
BLAKE               ;GRN       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590600P  ;995       ;
BLAKE               ;GRN       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590600P  ;995       ;
BLAKE               ;GRN       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590600P  ;995       ;
BLAKE               ;GRN       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590600P  ;995       ;
BLAKE               ;GRN       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590600P  ;995       ;
BLAKE               ;GRN       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590600P  ;995       ;
BLAKE               ;GRN       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590600P  ;995       ;
BLAKE               ;GRN       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590600P  ;995       ;
BLAKE               ;GRN       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460333586038590600Z  ;995       ;
BLAKE               ;GRN       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038590600GRZ;995       ;
BLAKE               ;GRN       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038590600GRZ;995       ;
BLAKE               ;GRN       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038590600GRZ;995       ;
BLAKE               ;WHT       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590700P  ;995       ;
BLAKE               ;WHT       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590700P  ;995       ;
BLAKE               ;WHT       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590700P  ;995       ;
BLAKE               ;WHT       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590700P  ;995       ;
BLAKE               ;WHT       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590700P  ;995       ;
BLAKE               ;WHT       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590700P  ;995       ;
BLAKE               ;WHT       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590700P  ;995       ;
BLAKE               ;WHT       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590700P  ;995       ;
BLAKE               ;WHT       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590700P  ;995       ;
BLAKE               ;WHT       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590700P  ;995       ;
BLAKE               ;WHT       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590700P  ;995       ;
BLAKE               ;WHT       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590700P  ;995       ;
BLAKE               ;WHT       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590700P  ;995       ;
BLAKE               ;WHT       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590700P  ;995       ;
BLAKE               ;WHT       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590700P  ;995       ;
BLAKE               ;WHT       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590700P  ;995       ;
BLAKE               ;WHT       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590700P  ;995       ;
BLAKE               ;WHT       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038590700P  ;995       ;
BLAKE               ;WHT       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460333586038590700Z  ;995       ;
BLAKE               ;WHT       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460333586038590700Z  ;995       ;
BLAKE               ;WHT       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038590700GRZ;995       ;
BLAKE               ;WHT       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038590700GRZ;995       ;
GOAL                ;SND       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038600110P  ;995       ;
GOAL                ;SND       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038600110P  ;995       ;
GOAL                ;SND       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038600110P  ;995       ;
GOAL                ;SND       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038600110P  ;995       ;
GOAL                ;SND       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038600110P  ;995       ;
GOAL                ;CHO       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038600220P  ;995       ;
GOAL                ;CHO       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038600220P  ;995       ;
