STYLE;COLOUR;BOX;SIZES;ASSORTMENT;BAR CODE;PROVIDER;
2003                ;DBR       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034250201I  ;995       ;
2003                ;DBR       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034250201I  ;995       ;
2003                ;DBR       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034250201I  ;995       ;
2003                ;DBR       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034250201I  ;995       ;
2003                ;DBR       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250201L  ;995       ;
2003                ;DBR       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250201L  ;995       ;
2003                ;DBR       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250201L  ;995       ;
2003                ;DBR       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250201L  ;995       ;
2003                ;DBR       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250201L  ;995       ;
2003                ;DBR       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250201L  ;995       ;
2003                ;DBR       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250201L  ;995       ;
2003                ;DBR       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250201L  ;995       ;
2003                ;DBR       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250201L  ;995       ;
2003                ;DBR       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250201L  ;995       ;
2003                ;DBR       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250201L  ;995       ;
2003                ;DBR       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250201M  ;995       ;
2003                ;DBR       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250201M  ;995       ;
2003                ;DBR       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250201M  ;995       ;
2003                ;DBR       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250201M  ;995       ;
2003                ;DBR       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250201M  ;995       ;
2003                ;DBR       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250201M  ;995       ;
2003                ;DBR       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250201M  ;995       ;
2003                ;DBR       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250201M  ;995       ;
2003                ;DBR       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250201M  ;995       ;
2003                ;DBR       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250201M  ;995       ;
2003                ;DBR       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250201N  ;995       ;
2003                ;DBR       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250201N  ;995       ;
2003                ;DBR       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250201N  ;995       ;
2003                ;DBR       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250201N  ;995       ;
2003                ;DBR       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250201N  ;995       ;
2003                ;DBR       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250201N  ;995       ;
2003                ;DBR       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250201N  ;995       ;
2003                ;DBR       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250201N  ;995       ;
2003                ;DBR       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250201N  ;995       ;
2003                ;DBR       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250201N  ;995       ;
2003                ;DBR       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250201N  ;995       ;
2003                ;DBR       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250201N  ;995       ;
2003                ;DBR       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250201N  ;995       ;
2003                ;DBR       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250201N  ;995       ;
2003                ;WPK       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250710L  ;995       ;
2003                ;WPK       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250710L  ;995       ;
2003                ;WPK       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250710L  ;995       ;
2003                ;WPK       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250710L  ;995       ;
2003                ;WPK       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250710L  ;995       ;
2003                ;WPK       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250710L  ;995       ;
2003                ;WPK       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250710L  ;995       ;
2003                ;WPK       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250710L  ;995       ;
2003                ;WPK       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250710L  ;995       ;
2003                ;WPK       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250710L  ;995       ;
2003                ;WPK       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250710L  ;995       ;
2003                ;WPK       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250710L  ;995       ;
2003                ;WPK       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250710L  ;995       ;
2003                ;WPK       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250710L  ;995       ;
2003                ;WPK       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250710L  ;995       ;
2003                ;WPK       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250710L  ;995       ;
2003                ;WPK       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250710L  ;995       ;
2003                ;WPK       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250710M  ;995       ;
2003                ;WPK       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250710M  ;995       ;
2003                ;WPK       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250710M  ;995       ;
2003                ;WPK       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250710M  ;995       ;
2003                ;WPK       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250710M  ;995       ;
